id,nombre,fecha,segmento,genero,subgenero,recinto_id,ciudad,categoria,subcategoria,banda_precio
LvZ18Q_s67QAjOYZvfGZ6,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67bW3uYZvUxvg,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67eeVSYZv83xZ,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67hYfv8ZvRsLH,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67jvsY8ZvZ_Yo,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm9,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmL,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmQ,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm_,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmh,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmj,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmp,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmq,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmr,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E5b,Museo Banksy Madrid,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Qbc8EkDV-ZZv9ocZ,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-07,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oce,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-07,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocv,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-07,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiT,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-07,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbcdqblQFYZvhUKW,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18QqWUAzB32YZv-fdg,IMPRO IMPAR SHOW,2026-05-07,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Comedia,medio
LvZ18Qr2qfgPRIZZv_8qL,Sesión golfa en Broadway: ¡EL SEXÓLOGO DEL HUMOR!,2026-05-07,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Comedia,medio
LvZ18Qrx-ZAEEfYZvo4w8,"Vespera, cabaret erótico",2026-05-07,Undefined,,,Z598xZ2qZae67,Madrid,Arte y Teatro,Musical,alto
Z698xZ2qZ16evsfop_,ERIC CLAPTON - EUROPEAN TOUR 2026 | VIP Packages,2026-05-07,Music,Rock,Pop,Z598xZ2qZk7ek,Madrid,Música,Pop/Rock,alto
Z698xZ2qZ16voU0SuU,ERIC CLAPTON - EUROPEAN TOUR 2026,2026-05-07,Music,Rock,Pop,Z598xZ2qZk7ek,Madrid,Música,Pop/Rock,alto
LvZ18QrWS3vGu0OZvBFUe,Museo Carmen Thyssen Málaga,2026-05-07,Arts & Theatre,Cultural,Cultural,Z598xZ2qZk76e,Málaga,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_UxpTD1yZZvZs34,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs39,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3K,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3L,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3Q,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3_,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3b,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3f,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3h,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3j,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3q,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxpTD1yZZvZs3r,Antarctica Experience,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_s1OxjMJOZv7w5P,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s675Yfv8ZvRshJ,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s678ayc8Zv0bB2,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67C5UHOZvu3ij,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67QAjOYZvfGZF,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67bW3uYZvUxvU,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67eeVSYZv83xv,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67hYfv8ZvRsLW,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67jvsY8ZvZ_Y3,Visita Audioguiada Palacio Domecq,2026-05-08,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q2Iv5dcOzOZiLO-z,Uña Y Carne -  QUE LA RUMBA TE ACOMPAÑE,2026-05-08,Music,World,Flamenco,Z198xZ2qZ7AF,L'Hospitalet de Llobregat,Música,Flamenco/Rumba,medio
LvZ18Q3HOZOf1kOZvUsm-,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm0,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmE,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmI,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmJ,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmN,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmO,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmP,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmt,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E5_,Museo Banksy Madrid,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Qbc8EkDV-ZZv9oc7,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-08,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocA,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-08,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocd,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-08,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ock,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-08,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbcdqblQFYZvhUKX,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-08,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18Qr2NukZlbOZv-V2d,Tributo a Luis Miguel: El Sol de México,2026-05-08,Undefined,,,Z598xZ2qZavd1,Madrid,Música,Latin,medio
LvZ18Qr2r172s9YZvhe3V,"Puzzle, el show que te hará cuestionarte la realidad",2026-05-08,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Magia,medio
LvZ18Qr2rIcPWFYZv4hVL,Un paseo por Madrid,2026-05-08,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Musical,medio
LvZ18Qr2rga6LGZZv5pfi,Noche de pitos,2026-05-08,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Comedia,medio
LvZ18QrNZo4VgX8ZvOavV,SABINA Y SERRAT: EL TRIBUTO,2026-05-08,Undefined,,,Z598xZ2qZav77,Madrid,Música,Pop/Rock,medio
LvZ18Qre-zllad8Zvr0Ye,IncoModa de Euge Ruiz,2026-05-08,Undefined,,,Z598xZ2qZav7k,Madrid,Arte y Teatro,Comedia,medio
LvZ18Qre0bLbMiOZv74sg,Canta y Gana Party,2026-05-08,Undefined,,,Z598xZ2qZae67,Madrid,Música,Pop/Rock,medio
LvZ18QreNCxJilOZvH4Ii,La Piruleta Club,2026-05-08,Undefined,,,Z598xZ2qZae67,Madrid,Arte y Teatro,Comedia,medio
LvZ18QrepPixDUZZvohHh,"VESPERA, cabaret erótico",2026-05-08,Undefined,,,Z598xZ2qZavdk,Madrid,Arte y Teatro,Circo,alto
Z698xZ2qZ1kqxAZPb,Fito & Fitipaldis - Aullidos Tour 25/26,2026-05-08,Music,Rock,Pop,Z598xZ2qZk7ek,Madrid,Música,Pop/Rock,medio
LvZ18QrWS3vGu0OZvBFUd,Museo Carmen Thyssen Málaga,2026-05-08,Arts & Theatre,Cultural,Cultural,Z598xZ2qZk76e,Málaga,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QriznyFDPOZMQ0dO,LA GRAN FIESTA DE LOS 80S 90S,2026-05-09,Music,Pop,Pop Rock,Z598xZ2qZaeFk,Almazora,Música,Pop/Rock,medio
LvZ18Q_Ux91CIa8Zvu6uB,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uD,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uH,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uM,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uR,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uS,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uU,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uV,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uY,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uc,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6ug,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6ui,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6ul,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6um,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6un,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6us,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uw,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uy,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux91CIa8Zvu6uz,Antarctica Experience,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_s1OxjMJOZv7w5J,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s675Yfv8ZvRshE,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s678ayc8Zv0bB8,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67C5UHOZvu3iq,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67QAjOYZvfGZa,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67bW3uYZvUxvM,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67eeVSYZv83xe,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67hYfv8ZvRsLX,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67jvsY8ZvZ_YK,Visita Audioguiada Palacio Domecq,2026-05-09,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmR,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmS,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmY,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmc,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsml,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmm,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmn,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsms,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmw,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E5Q,Museo Banksy Madrid,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Qbc8EkDV-ZZv9oc1,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-09,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oc6,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-09,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocF,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-09,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oca,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-09,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbsfmnwCUOZvlWCd,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-09,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18QjmSzi54iOZvPzCc,EL GRAN BINGO DRAG,2026-05-09,Undefined,,,Z598xZ2qZav77,Madrid,Arte y Teatro,Comedia,medio
LvZ18Qr-HXEQvpZZvgebm,BIENVENIDOS A LOS 80,2026-05-09,Undefined,,,Z598xZ2qZav77,Madrid,Música,Pop/Rock,medio
LvZ18Qr2L6Eo8xZZvoOff,El psicólogo del Humor,2026-05-09,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Comedia,medio
LvZ18Qr2Lp02s9YZvheKt,¡A todo ritmo! Una comedia musical,2026-05-09,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Musical,medio
LvZ18Qr2Lx72s9YZvhefA,Noche de coños,2026-05-09,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Comedia,medio
LvZ18Qr2z1zZgLZZv_hcy,Rumi en concierto,2026-05-09,Undefined,,,Z598xZ2qZavd1,Madrid,Música,Pop/Rock,medio
LvZ18QreIEUUpqZZvviP5,NI AUNQUE LA MUERTE NOS SEPARE,2026-05-09,Undefined,,,Z598xZ2qZae67,Madrid,Arte y Teatro,Comedia,medio
LvZ18QreJ2AOpcYZvRq6s,"Radio Fórmula, la fiesta con los éxitos de los 60 a 00",2026-05-09,Undefined,,,Z598xZ2qZav7k,Madrid,Música,Pop/Rock,medio
LvZ18QrePr6UIOOZvzrl9,CANTA BINGO,2026-05-09,Undefined,,,Z598xZ2qZav7k,Madrid,Música,Pop/Rock,medio
LvZ18QrehnpUpqZZvvifM,"Extasis, Erotic Cabaret Show",2026-05-09,Undefined,,,Z598xZ2qZavdk,Madrid,Arte y Teatro,Ballet/Danza,alto
LvZ18QrepPixDUZZvohHj,"VESPERA, cabaret erótico",2026-05-09,Undefined,,,Z598xZ2qZavdk,Madrid,Arte y Teatro,Circo,alto
LvZ18QrxNF71rOOZv7Iim,Hotel Deseo,2026-05-09,Undefined,,,Z598xZ2qZae67,Madrid,Arte y Teatro,Musical,medio
Z698xZ2qZ1k7N8w_x,Fito & Fitipaldis - Aullidos Tour 25/26,2026-05-09,Music,Rock,Pop,Z598xZ2qZk7ek,Madrid,Música,Pop/Rock,medio
LvZ18QrWS3vGu0OZvBFU7,Museo Carmen Thyssen Málaga,2026-05-09,Arts & Theatre,Cultural,Cultural,Z598xZ2qZk76e,Málaga,Familia y otros,Visitas Guiadas/Exposiciones,medio
Z698xZ2qZ1kFaf3bs,Final del Concurs de DJs al Vida BBQ,2026-05-09,Music,Alternative,Alternative Rock,Z598xZ2qZeF7k,Vilanova i la Geltrú,Música,Indie/Alternativo,medio
LvZ18Q2Idjo2ibOZlwFlw,Uña Y Carne -  QUE LA RUMBA TE ACOMPAÑE,2026-05-09,Music,World,Flamenco,Z598xZ2qZke6e,Zaragoza,Música,Flamenco/Rumba,medio
LvZ18Q_Ux9MkT9ZZvwbK-,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbK0,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbK4,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbK9,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
