event_id,event_name,segmento,genero,subgenero,ciudad,recinto_id,recinto_nombre,precio_min,precio_max,fecha_evento
evt_00523,Football_International_Friendly_Valencia_3,Sports,Football,International_Friendly,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,96.0,108.0,2026-03-13
evt_00524,Football_International_Friendly_Valencia_4,Sports,Football,International_Friendly,Valencia,valencia_ciutat_arena,Ciutat_Arena,84.0,116.0,2026-04-13
evt_00525,Football_International_Friendly_Valencia_5,Sports,Football,International_Friendly,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,83.0,107.0,2026-05-22
evt_00526,Football_International_Friendly_Valencia_6,Sports,Football,International_Friendly,Valencia,valencia_ciutat_arena,Ciutat_Arena,81.0,101.0,2026-06-19
evt_00527,Football_International_Friendly_Valencia_7,Sports,Football,International_Friendly,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,88.0,106.0,2026-07-19
evt_00528,Football_International_Friendly_Valencia_8,Sports,Football,International_Friendly,Valencia,valencia_ciutat_arena,Ciutat_Arena,76.0,106.0,2026-08-26
evt_00529,Basketball_ACB_Valencia_1,Sports,Basketball,ACB,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,58.0,90.0,2026-01-14
evt_00530,Basketball_ACB_Valencia_2,Sports,Basketball,ACB,Valencia,valencia_ciutat_arena,Ciutat_Arena,63.0,75.0,2026-02-07
evt_00531,Basketball_ACB_Valencia_3,Sports,Basketball,ACB,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,76.0,92.0,2026-03-17
evt_00532,Basketball_ACB_Valencia_4,Sports,Basketball,ACB,Valencia,valencia_ciutat_arena,Ciutat_Arena,60.0,92.0,2026-04-18
evt_00533,Basketball_ACB_Valencia_5,Sports,Basketball,ACB,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,58.0,86.0,2026-05-22
evt_00534,Basketball_ACB_Valencia_6,Sports,Basketball,ACB,Valencia,valencia_ciutat_arena,Ciutat_Arena,70.0,96.0,2026-06-18
evt_00535,Basketball_ACB_Valencia_7,Sports,Basketball,ACB,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,62.0,96.0,2026-07-18
evt_00536,Basketball_ACB_Valencia_8,Sports,Basketball,ACB,Valencia,valencia_ciutat_arena,Ciutat_Arena,64.0,96.0,2026-08-20
evt_00537,Basketball_EuroLeague_Valencia_1,Sports,Basketball,EuroLeague,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,80.0,100.0,2026-01-13
evt_00538,Basketball_EuroLeague_Valencia_2,Sports,Basketball,EuroLeague,Valencia,valencia_ciutat_arena,Ciutat_Arena,76.0,98.0,2026-02-12
evt_00539,Basketball_EuroLeague_Valencia_3,Sports,Basketball,EuroLeague,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,71.0,95.0,2026-03-17
evt_00540,Basketball_EuroLeague_Valencia_4,Sports,Basketball,EuroLeague,Valencia,valencia_ciutat_arena,Ciutat_Arena,62.0,74.0,2026-04-13
evt_00541,Basketball_EuroLeague_Valencia_5,Sports,Basketball,EuroLeague,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,61.0,93.0,2026-05-20
evt_00542,Basketball_EuroLeague_Valencia_6,Sports,Basketball,EuroLeague,Valencia,valencia_ciutat_arena,Ciutat_Arena,75.0,101.0,2026-06-19
evt_00543,Basketball_EuroLeague_Valencia_7,Sports,Basketball,EuroLeague,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,56.0,82.0,2026-07-17
evt_00544,Basketball_EuroLeague_Valencia_8,Sports,Basketball,EuroLeague,Valencia,valencia_ciutat_arena,Ciutat_Arena,67.0,83.0,2026-08-25
evt_00545,Tennis_ATP_Valencia_1,Sports,Tennis,ATP,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,65.0,95.0,2026-01-10
evt_00546,Tennis_ATP_Valencia_2,Sports,Tennis,ATP,Valencia,valencia_ciutat_arena,Ciutat_Arena,83.0,117.0,2026-02-11
evt_00547,Tennis_ATP_Valencia_3,Sports,Tennis,ATP,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,84.0,106.0,2026-03-14
evt_00548,Tennis_ATP_Valencia_4,Sports,Tennis,ATP,Valencia,valencia_ciutat_arena,Ciutat_Arena,92.0,108.0,2026-04-14
evt_00549,Tennis_ATP_Valencia_5,Sports,Tennis,ATP,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,67.0,103.0,2026-05-18
evt_00550,Tennis_ATP_Valencia_6,Sports,Tennis,ATP,Valencia,valencia_ciutat_arena,Ciutat_Arena,69.0,101.0,2026-06-19
evt_00551,Tennis_ATP_Valencia_7,Sports,Tennis,ATP,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,78.0,104.0,2026-07-20
evt_00552,Tennis_ATP_Valencia_8,Sports,Tennis,ATP,Valencia,valencia_ciutat_arena,Ciutat_Arena,90.0,104.0,2026-08-20
evt_00553,Tennis_Exhibition_Valencia_1,Sports,Tennis,Exhibition,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,68.0,86.0,2026-01-10
evt_00554,Tennis_Exhibition_Valencia_2,Sports,Tennis,Exhibition,Valencia,valencia_ciutat_arena,Ciutat_Arena,71.0,87.0,2026-02-11
evt_00555,Tennis_Exhibition_Valencia_3,Sports,Tennis,Exhibition,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,63.0,91.0,2026-03-14
evt_00556,Tennis_Exhibition_Valencia_4,Sports,Tennis,Exhibition,Valencia,valencia_ciutat_arena,Ciutat_Arena,89.0,101.0,2026-04-12
evt_00557,Tennis_Exhibition_Valencia_5,Sports,Tennis,Exhibition,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,70.0,92.0,2026-05-22
evt_00558,Tennis_Exhibition_Valencia_6,Sports,Tennis,Exhibition,Valencia,valencia_ciutat_arena,Ciutat_Arena,64.0,92.0,2026-06-23
evt_00559,Tennis_Exhibition_Valencia_7,Sports,Tennis,Exhibition,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,70.0,96.0,2026-07-17
evt_00560,Tennis_Exhibition_Valencia_8,Sports,Tennis,Exhibition,Valencia,valencia_ciutat_arena,Ciutat_Arena,77.0,111.0,2026-08-25
evt_00561,Theatre_Drama_Valencia_1,Arts_Theatre,Theatre,Drama,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,16.0,46.0,2026-01-10
evt_00562,Theatre_Drama_Valencia_2,Arts_Theatre,Theatre,Drama,Valencia,valencia_ciutat_arena,Ciutat_Arena,20.0,50.0,2026-02-08
evt_00563,Theatre_Drama_Valencia_3,Arts_Theatre,Theatre,Drama,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,46.0,58.0,2026-03-11
evt_00564,Theatre_Drama_Valencia_4,Arts_Theatre,Theatre,Drama,Valencia,valencia_ciutat_arena,Ciutat_Arena,28.0,52.0,2026-04-17
evt_00565,Theatre_Drama_Valencia_5,Arts_Theatre,Theatre,Drama,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,18.0,46.0,2026-05-22
evt_00566,Theatre_Drama_Valencia_6,Arts_Theatre,Theatre,Drama,Valencia,valencia_ciutat_arena,Ciutat_Arena,23.0,41.0,2026-06-22
evt_00567,Theatre_Drama_Valencia_7,Arts_Theatre,Theatre,Drama,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,36.0,70.0,2026-07-20
evt_00568,Theatre_Drama_Valencia_8,Arts_Theatre,Theatre,Drama,Valencia,valencia_ciutat_arena,Ciutat_Arena,30.0,50.0,2026-08-18
evt_00569,Theatre_Contemporary_Valencia_1,Arts_Theatre,Theatre,Contemporary,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,20.0,40.0,2026-01-10
evt_00570,Theatre_Contemporary_Valencia_2,Arts_Theatre,Theatre,Contemporary,Valencia,valencia_ciutat_arena,Ciutat_Arena,35.0,55.0,2026-02-09
evt_00571,Theatre_Contemporary_Valencia_3,Arts_Theatre,Theatre,Contemporary,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,24.0,50.0,2026-03-19
evt_00572,Theatre_Contemporary_Valencia_4,Arts_Theatre,Theatre,Contemporary,Valencia,valencia_ciutat_arena,Ciutat_Arena,20.0,56.0,2026-04-16
evt_00573,Theatre_Contemporary_Valencia_5,Arts_Theatre,Theatre,Contemporary,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,33.0,49.0,2026-05-22
evt_00574,Theatre_Contemporary_Valencia_6,Arts_Theatre,Theatre,Contemporary,Valencia,valencia_ciutat_arena,Ciutat_Arena,19.0,55.0,2026-06-23
evt_00575,Theatre_Contemporary_Valencia_7,Arts_Theatre,Theatre,Contemporary,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,41.0,57.0,2026-07-17
evt_00576,Theatre_Contemporary_Valencia_8,Arts_Theatre,Theatre,Contemporary,Valencia,valencia_ciutat_arena,Ciutat_Arena,17.0,51.0,2026-08-24
evt_00577,Musical_Broadway_Valencia_1,Arts_Theatre,Musical,Broadway,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,49.0,77.0,2026-01-10
evt_00578,Musical_Broadway_Valencia_2,Arts_Theatre,Musical,Broadway,Valencia,valencia_ciutat_arena,Ciutat_Arena,49.0,63.0,2026-02-15
evt_00579,Musical_Broadway_Valencia_3,Arts_Theatre,Musical,Broadway,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,58.0,82.0,2026-03-15
evt_00580,Musical_Broadway_Valencia_4,Arts_Theatre,Musical,Broadway,Valencia,valencia_ciutat_arena,Ciutat_Arena,61.0,81.0,2026-04-13
evt_00581,Musical_Broadway_Valencia_5,Arts_Theatre,Musical,Broadway,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,32.0,68.0,2026-05-18
evt_00582,Musical_Broadway_Valencia_6,Arts_Theatre,Musical,Broadway,Valencia,valencia_ciutat_arena,Ciutat_Arena,50.0,76.0,2026-06-20
evt_00583,Musical_Broadway_Valencia_7,Arts_Theatre,Musical,Broadway,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,56.0,82.0,2026-07-23
evt_00584,Musical_Broadway_Valencia_8,Arts_Theatre,Musical,Broadway,Valencia,valencia_ciutat_arena,Ciutat_Arena,58.0,80.0,2026-08-24
evt_00585,Musical_Local_Musical_Valencia_1,Arts_Theatre,Musical,Local_Musical,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,60.0,88.0,2026-01-10
evt_00586,Musical_Local_Musical_Valencia_2,Arts_Theatre,Musical,Local_Musical,Valencia,valencia_ciutat_arena,Ciutat_Arena,42.0,66.0,2026-02-07
evt_00587,Musical_Local_Musical_Valencia_3,Arts_Theatre,Musical,Local_Musical,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,49.0,71.0,2026-03-12
evt_00588,Musical_Local_Musical_Valencia_4,Arts_Theatre,Musical,Local_Musical,Valencia,valencia_ciutat_arena,Ciutat_Arena,36.0,64.0,2026-04-12
evt_00589,Musical_Local_Musical_Valencia_5,Arts_Theatre,Musical,Local_Musical,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,53.0,71.0,2026-05-15
evt_00590,Musical_Local_Musical_Valencia_6,Arts_Theatre,Musical,Local_Musical,Valencia,valencia_ciutat_arena,Ciutat_Arena,52.0,66.0,2026-06-16
evt_00591,Musical_Local_Musical_Valencia_7,Arts_Theatre,Musical,Local_Musical,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,47.0,81.0,2026-07-21
evt_00592,Musical_Local_Musical_Valencia_8,Arts_Theatre,Musical,Local_Musical,Valencia,valencia_ciutat_arena,Ciutat_Arena,65.0,83.0,2026-08-23
evt_00593,Comedy_Stand_Up_Valencia_1,Arts_Theatre,Comedy,Stand_Up,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,32.0,50.0,2026-01-10
evt_00594,Comedy_Stand_Up_Valencia_2,Arts_Theatre,Comedy,Stand_Up,Valencia,valencia_ciutat_arena,Ciutat_Arena,27.0,63.0,2026-02-14
evt_00595,Comedy_Stand_Up_Valencia_3,Arts_Theatre,Comedy,Stand_Up,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,15.0,31.0,2026-03-17
evt_00596,Comedy_Stand_Up_Valencia_4,Arts_Theatre,Comedy,Stand_Up,Valencia,valencia_ciutat_arena,Ciutat_Arena,9.0,37.0,2026-04-15
evt_00597,Comedy_Stand_Up_Valencia_5,Arts_Theatre,Comedy,Stand_Up,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,20.0,56.0,2026-05-19
evt_00598,Comedy_Stand_Up_Valencia_6,Arts_Theatre,Comedy,Stand_Up,Valencia,valencia_ciutat_arena,Ciutat_Arena,32.0,60.0,2026-06-21
evt_00599,Comedy_Stand_Up_Valencia_7,Arts_Theatre,Comedy,Stand_Up,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,23.0,57.0,2026-07-25
evt_00600,Comedy_Stand_Up_Valencia_8,Arts_Theatre,Comedy,Stand_Up,Valencia,valencia_ciutat_arena,Ciutat_Arena,37.0,55.0,2026-08-19
evt_00601,Comedy_Improvised_Valencia_1,Arts_Theatre,Comedy,Improvised,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,8.0,40.0,2026-01-13
evt_00602,Comedy_Improvised_Valencia_2,Arts_Theatre,Comedy,Improvised,Valencia,valencia_ciutat_arena,Ciutat_Arena,24.0,52.0,2026-02-09
evt_00603,Comedy_Improvised_Valencia_3,Arts_Theatre,Comedy,Improvised,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,8.0,38.0,2026-03-19
evt_00604,Comedy_Improvised_Valencia_4,Arts_Theatre,Comedy,Improvised,Valencia,valencia_ciutat_arena,Ciutat_Arena,33.0,51.0,2026-04-14
evt_00605,Comedy_Improvised_Valencia_5,Arts_Theatre,Comedy,Improvised,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,20.0,48.0,2026-05-21
evt_00606,Comedy_Improvised_Valencia_6,Arts_Theatre,Comedy,Improvised,Valencia,valencia_ciutat_arena,Ciutat_Arena,18.0,40.0,2026-06-20
evt_00607,Comedy_Improvised_Valencia_7,Arts_Theatre,Comedy,Improvised,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,18.0,48.0,2026-07-18
evt_00608,Comedy_Improvised_Valencia_8,Arts_Theatre,Comedy,Improvised,Valencia,valencia_ciutat_arena,Ciutat_Arena,34.0,46.0,2026-08-20
evt_00609,Classical_Symphonic_Valencia_1,Arts_Theatre,Classical,Symphonic,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,40.0,72.0,2026-01-10
evt_00610,Classical_Symphonic_Valencia_2,Arts_Theatre,Classical,Symphonic,Valencia,valencia_ciutat_arena,Ciutat_Arena,41.0,71.0,2026-02-08
evt_00611,Classical_Symphonic_Valencia_3,Arts_Theatre,Classical,Symphonic,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,33.0,57.0,2026-03-15
evt_00612,Classical_Symphonic_Valencia_4,Arts_Theatre,Classical,Symphonic,Valencia,valencia_ciutat_arena,Ciutat_Arena,27.0,57.0,2026-04-20
evt_00613,Classical_Symphonic_Valencia_5,Arts_Theatre,Classical,Symphonic,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,38.0,50.0,2026-05-14
evt_00614,Classical_Symphonic_Valencia_6,Arts_Theatre,Classical,Symphonic,Valencia,valencia_ciutat_arena,Ciutat_Arena,32.0,62.0,2026-06-22
evt_00615,Classical_Symphonic_Valencia_7,Arts_Theatre,Classical,Symphonic,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,42.0,62.0,2026-07-21
evt_00616,Classical_Symphonic_Valencia_8,Arts_Theatre,Classical,Symphonic,Valencia,valencia_ciutat_arena,Ciutat_Arena,27.0,59.0,2026-08-24
evt_00617,Classical_Chamber_Valencia_1,Arts_Theatre,Classical,Chamber,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,25.0,61.0,2026-01-10
evt_00618,Classical_Chamber_Valencia_2,Arts_Theatre,Classical,Chamber,Valencia,valencia_ciutat_arena,Ciutat_Arena,45.0,69.0,2026-02-07
evt_00619,Classical_Chamber_Valencia_3,Arts_Theatre,Classical,Chamber,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,32.0,46.0,2026-03-12
evt_00620,Classical_Chamber_Valencia_4,Arts_Theatre,Classical,Chamber,Valencia,valencia_ciutat_arena,Ciutat_Arena,22.0,58.0,2026-04-18
evt_00621,Classical_Chamber_Valencia_5,Arts_Theatre,Classical,Chamber,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,47.0,67.0,2026-05-14
evt_00622,Classical_Chamber_Valencia_6,Arts_Theatre,Classical,Chamber,Valencia,valencia_ciutat_arena,Ciutat_Arena,38.0,70.0,2026-06-21
evt_00623,Classical_Chamber_Valencia_7,Arts_Theatre,Classical,Chamber,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,45.0,57.0,2026-07-24
evt_00624,Classical_Chamber_Valencia_8,Arts_Theatre,Classical,Chamber,Valencia,valencia_ciutat_arena,Ciutat_Arena,25.0,61.0,2026-08-18
evt_00625,Kids_Interactive_Show_Valencia_1,Family,Kids,Interactive_Show,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,28.0,40.0,2026-01-14
evt_00626,Kids_Interactive_Show_Valencia_2,Family,Kids,Interactive_Show,Valencia,valencia_ciutat_arena,Ciutat_Arena,18.0,44.0,2026-02-11
evt_00627,Kids_Interactive_Show_Valencia_3,Family,Kids,Interactive_Show,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,29.0,47.0,2026-03-15
evt_00628,Kids_Interactive_Show_Valencia_4,Family,Kids,Interactive_Show,Valencia,valencia_ciutat_arena,Ciutat_Arena,22.0,38.0,2026-04-13
evt_00629,Kids_Interactive_Show_Valencia_5,Family,Kids,Interactive_Show,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,22.0,38.0,2026-05-21
evt_00630,Kids_Interactive_Show_Valencia_6,Family,Kids,Interactive_Show,Valencia,valencia_ciutat_arena,Ciutat_Arena,8.0,38.0,2026-06-22
evt_00631,Kids_Interactive_Show_Valencia_7,Family,Kids,Interactive_Show,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,27.0,43.0,2026-07-24
evt_00632,Kids_Interactive_Show_Valencia_8,Family,Kids,Interactive_Show,Valencia,valencia_ciutat_arena,Ciutat_Arena,20.0,36.0,2026-08-19
evt_00633,Kids_Storytelling_Valencia_1,Family,Kids,Storytelling,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,18.0,30.0,2026-01-13
evt_00634,Kids_Storytelling_Valencia_2,Family,Kids,Storytelling,Valencia,valencia_ciutat_arena,Ciutat_Arena,8.0,32.0,2026-02-10
evt_00635,Kids_Storytelling_Valencia_3,Family,Kids,Storytelling,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,23.0,45.0,2026-03-16
evt_00636,Kids_Storytelling_Valencia_4,Family,Kids,Storytelling,Valencia,valencia_ciutat_arena,Ciutat_Arena,17.0,49.0,2026-04-19
evt_00637,Kids_Storytelling_Valencia_5,Family,Kids,Storytelling,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,21.0,39.0,2026-05-17
evt_00638,Kids_Storytelling_Valencia_6,Family,Kids,Storytelling,Valencia,valencia_ciutat_arena,Ciutat_Arena,26.0,38.0,2026-06-18
evt_00639,Kids_Storytelling_Valencia_7,Family,Kids,Storytelling,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,8.0,31.0,2026-07-24
evt_00640,Kids_Storytelling_Valencia_8,Family,Kids,Storytelling,Valencia,valencia_ciutat_arena,Ciutat_Arena,19.0,51.0,2026-08-19
evt_00641,Circus_Acrobatic_Valencia_1,Family,Circus,Acrobatic,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,10.0,44.0,2026-01-10
evt_00642,Circus_Acrobatic_Valencia_2,Family,Circus,Acrobatic,Valencia,valencia_ciutat_arena,Ciutat_Arena,14.0,26.0,2026-02-12
evt_00643,Circus_Acrobatic_Valencia_3,Family,Circus,Acrobatic,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,29.0,49.0,2026-03-15
evt_00644,Circus_Acrobatic_Valencia_4,Family,Circus,Acrobatic,Valencia,valencia_ciutat_arena,Ciutat_Arena,24.0,50.0,2026-04-18
evt_00645,Circus_Acrobatic_Valencia_5,Family,Circus,Acrobatic,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,30.0,46.0,2026-05-16
evt_00646,Circus_Acrobatic_Valencia_6,Family,Circus,Acrobatic,Valencia,valencia_ciutat_arena,Ciutat_Arena,31.0,53.0,2026-06-20
evt_00647,Circus_Acrobatic_Valencia_7,Family,Circus,Acrobatic,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,12.0,48.0,2026-07-23
evt_00648,Circus_Acrobatic_Valencia_8,Family,Circus,Acrobatic,Valencia,valencia_ciutat_arena,Ciutat_Arena,26.0,58.0,2026-08-24
evt_00649,Circus_Family_Circus_Valencia_1,Family,Circus,Family_Circus,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,20.0,50.0,2026-01-10
evt_00650,Circus_Family_Circus_Valencia_2,Family,Circus,Family_Circus,Valencia,valencia_ciutat_arena,Ciutat_Arena,16.0,42.0,2026-02-10
evt_00651,Circus_Family_Circus_Valencia_3,Family,Circus,Family_Circus,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,14.0,26.0,2026-03-12
evt_00652,Circus_Family_Circus_Valencia_4,Family,Circus,Family_Circus,Valencia,valencia_ciutat_arena,Ciutat_Arena,23.0,49.0,2026-04-19
evt_00653,Circus_Family_Circus_Valencia_5,Family,Circus,Family_Circus,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,17.0,31.0,2026-05-16
evt_00654,Circus_Family_Circus_Valencia_6,Family,Circus,Family_Circus,Valencia,valencia_ciutat_arena,Ciutat_Arena,18.0,38.0,2026-06-20
evt_00655,Circus_Family_Circus_Valencia_7,Family,Circus,Family_Circus,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,23.0,39.0,2026-07-21
evt_00656,Circus_Family_Circus_Valencia_8,Family,Circus,Family_Circus,Valencia,valencia_ciutat_arena,Ciutat_Arena,15.0,29.0,2026-08-24
evt_00657,Exhibition_Science_Valencia_1,Family,Exhibition,Science,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,8.0,30.0,2026-01-10
evt_00658,Exhibition_Science_Valencia_2,Family,Exhibition,Science,Valencia,valencia_ciutat_arena,Ciutat_Arena,18.0,46.0,2026-02-14
evt_00659,Exhibition_Science_Valencia_3,Family,Exhibition,Science,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,8.0,32.0,2026-03-12
evt_00660,Exhibition_Science_Valencia_4,Family,Exhibition,Science,Valencia,valencia_ciutat_arena,Ciutat_Arena,8.0,34.0,2026-04-12
evt_00661,Exhibition_Science_Valencia_5,Family,Exhibition,Science,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,18.0,40.0,2026-05-20
evt_00662,Exhibition_Science_Valencia_6,Family,Exhibition,Science,Valencia,valencia_ciutat_arena,Ciutat_Arena,8.0,28.0,2026-06-22
evt_00663,Exhibition_Science_Valencia_7,Family,Exhibition,Science,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,15.0,49.0,2026-07-18
evt_00664,Exhibition_Science_Valencia_8,Family,Exhibition,Science,Valencia,valencia_ciutat_arena,Ciutat_Arena,17.0,35.0,2026-08-22
evt_00665,Exhibition_Immersive_Valencia_1,Family,Exhibition,Immersive,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,8.0,20.0,2026-01-13
evt_00666,Exhibition_Immersive_Valencia_2,Family,Exhibition,Immersive,Valencia,valencia_ciutat_arena,Ciutat_Arena,17.0,31.0,2026-02-15
evt_00667,Exhibition_Immersive_Valencia_3,Family,Exhibition,Immersive,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,8.0,35.0,2026-03-18
evt_00668,Exhibition_Immersive_Valencia_4,Family,Exhibition,Immersive,Valencia,valencia_ciutat_arena,Ciutat_Arena,10.0,28.0,2026-04-17
evt_00669,Exhibition_Immersive_Valencia_5,Family,Exhibition,Immersive,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,12.0,34.0,2026-05-18
evt_00670,Exhibition_Immersive_Valencia_6,Family,Exhibition,Immersive,Valencia,valencia_ciutat_arena,Ciutat_Arena,11.0,35.0,2026-06-16
evt_00671,Exhibition_Immersive_Valencia_7,Family,Exhibition,Immersive,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,8.0,38.0,2026-07-18
evt_00672,Exhibition_Immersive_Valencia_8,Family,Exhibition,Immersive,Valencia,valencia_ciutat_arena,Ciutat_Arena,8.0,37.0,2026-08-23
evt_00673,Rock_Indie_Rock_Sevilla_1,Music,Rock,Indie_Rock,Sevilla,sevilla_triana_hall,Triana_Hall,38.0,64.0,2026-01-10
evt_00674,Rock_Indie_Rock_Sevilla_2,Music,Rock,Indie_Rock,Sevilla,sevilla_alameda_club,Alameda_Club,43.0,55.0,2026-02-12
evt_00675,Rock_Indie_Rock_Sevilla_3,Music,Rock,Indie_Rock,Sevilla,sevilla_triana_hall,Triana_Hall,27.0,51.0,2026-03-19
evt_00676,Rock_Indie_Rock_Sevilla_4,Music,Rock,Indie_Rock,Sevilla,sevilla_alameda_club,Alameda_Club,30.0,64.0,2026-04-17
evt_00677,Rock_Indie_Rock_Sevilla_5,Music,Rock,Indie_Rock,Sevilla,sevilla_triana_hall,Triana_Hall,39.0,65.0,2026-05-14
evt_00678,Rock_Indie_Rock_Sevilla_6,Music,Rock,Indie_Rock,Sevilla,sevilla_alameda_club,Alameda_Club,25.0,47.0,2026-06-17
evt_00679,Rock_Indie_Rock_Sevilla_7,Music,Rock,Indie_Rock,Sevilla,sevilla_triana_hall,Triana_Hall,41.0,71.0,2026-07-18
evt_00680,Rock_Indie_Rock_Sevilla_8,Music,Rock,Indie_Rock,Sevilla,sevilla_alameda_club,Alameda_Club,30.0,62.0,2026-08-25
evt_00681,Rock_Alternative_Rock_Sevilla_1,Music,Rock,Alternative_Rock,Sevilla,sevilla_triana_hall,Triana_Hall,39.0,51.0,2026-01-10
evt_00682,Rock_Alternative_Rock_Sevilla_2,Music,Rock,Alternative_Rock,Sevilla,sevilla_alameda_club,Alameda_Club,45.0,63.0,2026-02-14
evt_00683,Rock_Alternative_Rock_Sevilla_3,Music,Rock,Alternative_Rock,Sevilla,sevilla_triana_hall,Triana_Hall,37.0,71.0,2026-03-14
evt_00684,Rock_Alternative_Rock_Sevilla_4,Music,Rock,Alternative_Rock,Sevilla,sevilla_alameda_club,Alameda_Club,32.0,46.0,2026-04-14
evt_00685,Rock_Alternative_Rock_Sevilla_5,Music,Rock,Alternative_Rock,Sevilla,sevilla_triana_hall,Triana_Hall,36.0,66.0,2026-05-22
evt_00686,Rock_Alternative_Rock_Sevilla_6,Music,Rock,Alternative_Rock,Sevilla,sevilla_alameda_club,Alameda_Club,26.0,58.0,2026-06-22
evt_00687,Rock_Alternative_Rock_Sevilla_7,Music,Rock,Alternative_Rock,Sevilla,sevilla_triana_hall,Triana_Hall,35.0,47.0,2026-07-22
evt_00688,Rock_Alternative_Rock_Sevilla_8,Music,Rock,Alternative_Rock,Sevilla,sevilla_alameda_club,Alameda_Club,44.0,58.0,2026-08-20
evt_00689,Pop_Mainstream_Pop_Sevilla_1,Music,Pop,Mainstream_Pop,Sevilla,sevilla_triana_hall,Triana_Hall,43.0,59.0,2026-01-11
